2025-09-22 21:54:27.409686, Frame:402, ClassID:0, Confidence:0.3437, BBox:(428,475,829,602)
2025-09-22 21:54:27.469485, Frame:403, ClassID:0, Confidence:0.3020, BBox:(486,489,713,588)
2025-09-22 21:54:27.529597, Frame:404, ClassID:0, Confidence:0.3320, BBox:(493,470,723,607)
2025-09-22 21:54:27.589585, Frame:405, ClassID:0, Confidence:0.3738, BBox:(501,468,724,609)
2025-09-22 21:54:27.649617, Frame:406, ClassID:0, Confidence:0.3492, BBox:(480,495,703,537)
2025-09-22 21:54:27.709674, Frame:407, ClassID:0, Confidence:0.3499, BBox:(548,474,639,603)
2025-09-22 21:54:27.829658, Frame:409, ClassID:0, Confidence:0.2029, BBox:(516,474,877,561)
2025-09-22 21:54:28.609501, Frame:422, ClassID:0, Confidence:0.2587, BBox:(455,468,736,609)
2025-09-22 21:54:28.669473, Frame:423, ClassID:0, Confidence:0.3194, BBox:(449,484,657,593)
2025-09-22 21:54:28.729636, Frame:424, ClassID:0, Confidence:0.3011, BBox:(474,480,656,597)
2025-09-22 21:54:28.789563, Frame:425, ClassID:0, Confidence:0.4136, BBox:(454,468,695,609)
2025-09-22 21:54:28.849926, Frame:426, ClassID:0, Confidence:0.3346, BBox:(471,467,601,610)
2025-09-22 21:54:28.909801, Frame:427, ClassID:0, Confidence:0.3065, BBox:(479,470,591,607)
2025-09-22 21:54:28.969635, Frame:428, ClassID:0, Confidence:0.4722, BBox:(439,467,663,610)
2025-09-22 21:54:29.029815, Frame:429, ClassID:0, Confidence:0.3547, BBox:(387,467,721,610)
2025-09-22 21:54:29.089465, Frame:430, ClassID:0, Confidence:0.3290, BBox:(408,464,692,613)
2025-09-22 21:54:29.149722, Frame:431, ClassID:0, Confidence:0.4557, BBox:(452,477,639,600)
2025-09-22 21:54:29.209610, Frame:432, ClassID:0, Confidence:0.3377, BBox:(397,467,667,610)
